id;cp;localidad;idProvincia
2879;7530;Raulet;1
2880;6734;Rawson;1
2881;7225;Real Audiencia;1
2882;6559;Recalde;1
2883;1649;Recreo El Marques;1
2884;1896;Recreo Venecia;1
2885;6533;Reginaldo J. Neild;1
2886;1826;Remedios De Escalada;1
2887;1826;Remedios De Escalada Estafeta Nº1;1
2888;1826;Remedios De Escalada Estafeta Nº2;1
2889;1826;Remedios De Escalada Estafeta Nº3;1
2890;1826;Remedios De Escalada Estafeta Nº4;1
2891;1931;Remolcador Guarani (Apeadero Fcgr);1
2892;7307;Requena;1
2893;7536;Reserva;1
2894;7511;Reta;1
2895;2752;Retiro San Pablo;1
2896;7313;Ricardo Gaviña;1
2897;7621;Rincon De Baudrix;1
2898;7101;Rincon De Lopez;1
2899;1921;Rincon De Noario;1
2900;7225;Rincon De Vivot;1
2901;1625;Rincon Del Cazador;1
2902;1901;Ringuelet;1
2903;1744;Rio Alegre De Cascallares;1
2904;1649;Rio Barca Grande;1
2905;1649;Rio Capitan;1
2906;1649;Rio Carabelas;1
2907;1649;Rio Carapachay;1
2908;1886;Rio Encantado;1
2909;2802;Rio Lujan (Pdo. Campana);1
2910;1649;Rio Lujan (Tigre, Pdo. Tigre);1
2911;1649;Rio Parana De Las Palmas;1
2912;1647;Rio Parana Guazu;1
2913;1649;Rio Parana Mini;1
2914;1649;Rio San Antonio;1
2915;1649;Rio Sarmiento;1
2916;2944;Rio Tala;1
2917;1649;Rio Tigre;1
2918;6237;Rivadavia;1
2919;8127;Rivadeo;1
2920;6614;Rivas;1
2921;6441;Rivera;1
2922;2703;Roberto Cano;1
2923;1915;Roberto Payro;1
2924;6075;Roberts;1
2925;7404;Rocha;1
2926;2705;Rojas;1
2927;2705;Rojas Estafeta Nº1;1
2928;6430;Rolito (Estacion Fcgb);1
2929;6612;Roman Baez;1
2930;1665;Roosevelt (Jose C. Paz, Pdo. Gral. Sarmiento);1
2931;6403;Roosevelt (Pdo. Rivadavia);1
2932;7245;Roque Perez;1
2933;7205;Rosas;1
2934;6450;Rovira;1
2935;1686;Ruben Dario (Escacion Fcgu);1
2936;1900;Rufino De Elizalde;1
2937;1907;Ruta 11 Kilometro 23;1
2938;1888;Ruta 2 Kilometro 24,600 Al 28;1
2939;1889;Ruta 2 Kilometro 28,100 Al 30,900;1
2940;1889;Ruta 2 Kilometro 31 Al 31,900;1
2941;1890;Ruta 2 Kilometro 32 Al 36,900;1
2942;1893;Ruta 2 Kilometro 37 Al 45,900;1
2943;1893;Ruta 2 Kilometro 44,500;1
2944;1903;Ruta 2 Kilometro 46 Al 55,900;1
2945;1901;Ruta 2 Kilometro 56 Al 64;1
2946;1723;Ruta 200 Kilometro 38;1
2947;1804;Ruta 205 Kilometro 32,500;1
2948;1816;Ruta 205 Kilometro 57;1
2949;1619;Ruta 26 Kilometro 48;1
2950;1619;Ruta 26 Maquinista Francisco Savio;1
2951;1759;Ruta 3 Kilometro 27 Al 29,500;1
2952;1759;Ruta 3 Kilometro 29;1
2953;1759;Ruta 3 Kilometro 29,600 Al 32,900;1
2954;1763;Ruta 3 Kilometro 33 Al 38;1
2955;1763;Ruta 3 Kilometro 38,100 Al 47;1
2956;1816;Ruta 3 Kilometro 75,500;1
2957;1657;Ruta 8 Kilometro 19,500 Al 22,800;1
2958;1667;Ruta 8 Kilometro 37,500 Al 41;1
2959;1669;Ruta 8 Kilometro 41,100 Al 46;1
2960;1669;Ruta 8 Kilometro 47;1
2961;6703;Ruta 8 Kilometro 77;1
2962;2930;Ruta 9 Kilometro 169,5;1
2963;2804;Ruta 9 Kilometro 72;1
2964;8174;Saavedra;1
2965;1674;Saenz Peña;1
2966;6022;Saforcada;1
2967;7163;Salada Chica;1
2968;7163;Salada Grande;1
2969;7260;Saladillo;1
2970;7260;Saladillo Estafeta Nº1;1
2971;7261;Saladillo Norte;1
2972;6064;Salale;1
2973;6471;Salazar;1
2974;8166;Saldungaray;1
2975;8506;Salina De Piedra;1
2976;8134;Salinas Chicas;1
2977;2741;Salto;1
2978;2741;Salto Estafeta Nº1;1
2979;7241;Salvador Maria;1
2980;6339;Salliquelo;1
2981;1980;Samborombon;1
2982;8142;San Adolfo;1
2983;7623;San Agustin;1
2984;7503;San Alberto;1
2985;1651;San Andres;1
2986;6720;San Andres De Giles;1
2987;7305;San Andres De Tapalque;1
2988;2760;San Antonio De Areco;1
2989;1718;San Antonio De Padua;1
2990;8185;San Antonio (Esteban A. Gascon, Pdo. Adolfo Alsina);1
2991;7116;San Antonio (Pila, Pdo. Pila);1
2992;7261;San Benito;1
2993;7111;San Bernardo (Partido De La Costa);1
2994;6561;San Bernardo (Pdo. Tapalque);1
2995;7011;San Cala;1
2996;6451;San Carlos (Curaru, Pdo. Carlos Tejedor);1
2997;7521;San Cayetano;1
2998;7105;San Clemente Del Tuyu;1
2999;7105;San Clemente Del Tuyu Estafeta Nº3;1
3000;7603;San Cornelio;1
3001;7116;San Daniel;1
3002;6601;San Eladio;1
3003;8136;San Emilio (Algarrobo, Pdo.Villarino);1
3004;6017;San Emilio (Pdo. Gral. Viamonte);1
3005;6661;San Enrique (Pdo. 25 De Mayo);1
3006;7116;San Enrique (Pila, Pdo.Pila);1
3007;6725;San Ernesto;1
3008;2711;San Federico;1
3009;7603;San Felipe;1
3010;6417;San Fermin;1
3011;1646;San Fernando;1
3012;1646;San Fernando Estafeta Nº1;1
3013;1646;San Fernando Estafeta Nº2;1
3014;1646;San Fernando Estafeta Nº3;1
3015;1646;San Fernando Estafeta Nº4;1
3016;1646;San Fernando Estafeta Nº5;1
3017;7505;San Francisco De Bellocq;1
3018;1881;San Francisco Solano;1
3019;1881;San Francisco Solano Estafeta Nº1;1
3020;1881;San Francisco Solano Estafeta Nº2;1
3021;1881;San Francisco Solano Estafeta Nº3;1
3022;1881;San Francisco Solano Estafeta Nº4;1
3023;1881;San Francisco Solano Estafeta Nº5;1
3024;8124;San German;1
3025;7305;San Gervasio;1
3026;7151;San Ignacio;1
3027;1642;San Isidro;1
3028;1642;San Isidro Estafeta Nº1;1
3029;1642;San Isidro Estafeta Nº2;1
3030;1642;San Isidro Estafeta Nº3;1
3031;1642;San Isidro Estafeta Nº4;1
3032;1642;San Isidro Estafeta Nº5;1
3033;1642;San Isidro Estafeta Nº6;1
3034;7400;San Jacinto (Olavarria, Pdo. Olavarria);1
3035;6600;San Jacinto (Pdo. Mercedes);1
3036;7404;San Jorge;1
3037;7114;San Jose De Gali;1
3038;7109;San Jose De Los Quinteros;1
3039;7601;San Jose De Otamendi;1
3040;8136;San Jose (Algarrobo, Pdo. Puan);1
3041;6643;San Jose (Baudrix, Pdo. Alberti);1
3042;6665;San Jose (Ernestina, Pdo. 25 De Mayo);1
3043;7635;San Jose (Pdo. Necochea);1
3044;7541;San Jose (Pueblo San Jose, Pdo. Coronel Suarez);1
3045;6530;San Juan De Nelson;1
3046;6500;San Juan (9 De Julio, Pdo. 9 De Julio);1
3047;7401;San Juan (Santa Luisa, Pdo. Olavarria);1
3048;2754;San Juan (Viña, Pdo.Pergamino);1
3049;7613;San Julian;1
3050;1754;San Justo;1
3051;7150;San Laureano;1
3052;7007;San Manuel;1
3053;7164;San Martin De Tours;1
3054;1650;San Martin (Pdo. Gral. San Martin);1
3055;6239;San Mauricio;1
3056;7519;San Mayol;1
3057;1663;San Miguel;1
3058;8185;San Miguel Arcangel;1
3059;7631;San Miguel Del Moro;1
3060;1663;San Miguel Estafeta Nº1;1
3061;1663;San Miguel Estafeta Nº2;1
3062;1663;San Miguel Estafeta Nº3;1
3063;1663;San Miguel Estafeta Nº4;1
3064;1663;San Miguel Estafeta Nº5;1
3065;1663;San Miguel Estafeta Nº6;1
3066;1663;San Miguel Estafeta Nº7;1
3067;2900;San Nicolas;1
3068;2900;San Nicolas Estafeta Nº1;1
3069;2900;San Nicolas Estafeta Nº10;1
3070;2900;San Nicolas Estafeta Nº2;1
3071;2900;San Nicolas Estafeta Nº3;1
3072;2900;San Nicolas Estafeta Nº4;1
3073;2900;San Nicolas Estafeta Nº5;1
3074;2900;San Nicolas Estafeta Nº6;1
3075;2900;San Nicolas Estafeta Nº7;1
3076;2900;San Nicolas Estafeta Nº8;1
3077;2900;San Nicolas Estafeta Nº9;1
3078;2900;San Nicolas Sucursal Nº1;1
3079;7007;San Pascual;1
3080;6734;San Patricio;1
3081;2930;San Pedro;1
3082;2930;San Pedro Estafeta Nº1;1
3083;1903;San Ponciano;1
3084;7311;San Ramon De Anchorena;1
3085;6424;San Ramon (Berutti, Pdo. Trenque Lauquen);1
3086;2754;San Ramon (Viña, Pdo. Pergamino);1
3087;8154;San Roman;1
3088;6017;San Roque;1
3089;6623;San Sebastian;1
3090;7521;San Severo;1
3091;7621;San Simon;1
3092;7613;San Valentin;1
3093;1865;San Vicente;1
3094;2912;Sanchez;1
3095;7406;Sanquilco;1
3096;6233;Sansinena;1
3097;7243;Santa Alicia;1
3098;7503;Santa Catalina (Cristiano Muerto, Pdo. San Cayetano);1
3099;1836;Santa Catalina (Estacion Fcdfs, Llavallol, Pdo. L.De Zamora);1
3100;6463;Santa Cecilia Centro;1
3101;6472;Santa Cecilia Norte;1
3102;6450;Santa Cecilia Sud;1
3103;7609;Santa Clara Del Mar;1
3104;7406;Santa Clementina;1
3105;2761;Santa Coloma;1
3106;6700;Santa Elena (Lujan, Pdo. Lujan);1
3107;7414;Santa Elena (Pdo. Laprida);1
3108;7609;Santa Elena (Santa Clara Del Mar, Pdo. Mar Chiquita);1
3109;6241;Santa Eleodora;1
3110;7243;Santa Felisa;1
3111;6471;Santa Ines (La Carreta, Pdo. Trenque Lauquen);1
3112;6459;Santa Ines (Pdo. Carlos Tejedor);1
3113;6550;Santa Isabel (Bolivar, Pdo.Gral.Alvear);1
3114;7605;Santa Isabel (Chapadmalal, Pdo.Gral.Pueyrredon);1
3115;1881;Santa Isabel (San Francisco Solano, Pdo.Quilmes);1
3116;2935;Santa Lucia;1
3117;7401;Santa Luisa;1
3118;6071;Santa Maria;1
3119;6535;Santa Maria De Bellocq;1
3120;1832;Santa Marta;1
3121;6105;Santa Regina;1
3122;6437;Santa Rita (Alamos, Pdo. Guamini);1
3123;2700;Santa Rita (Pergamino, Pdo. Pergamino);1
3124;7303;Santa Rosa;1
3125;7212;Santa Rosa De Minellono;1
3126;7163;Santa Teresa (Gral. Madariaga, Pdo. Gral. Lavalle);1
3127;2912;Santa Teresa (Sanchez, Pdo.Ramallo);1
3128;7107;Santa Teresita;1
3129;7107;Santa Teresita Estafeta Nº1;1
3130;7107;Santa Teresita Estafeta Nº2;1
3131;2701;Santa Teresita Pergamino;1
3132;6660;Santiago Garbarini;1
3133;7245;Santiago Larre;1
3134;7119;Santo Domingo;1
3135;6530;Santo Tomas;1
3136;6538;Santo Tomas Chico;1
3137;3403;Santos Lugares;1
3138;1688;Santos Tesei;1
3139;6507;Santos Unzue;1
3140;1872;Sarandi;1
3141;1872;Sarandi Estafeta Nº1;1
3142;2721;Sarasa;1
3143;1661;Sargento Barruffaldi (Paradero Fcgu);1
3144;1900;Sarrat (Parada);1
3145;6417;Saturno;1
3146;7540;Sauce Corto;1
3147;8105;Sauce Chico;1
3148;8150;Sauce Grande;1
3149;6030;Sauzales;1
3150;7119;Segurola;1
3151;6600;Seminario Pio Xii;1
3152;7101;Sevigne;1
3153;7316;Shaw;1
3154;7401;Sierra Chica;1
3155;8168;Sierra De La Ventana;1
3156;7601;Sierra De Los Padres;1
3157;7403;Sierras Bayas;1
3158;6531;Smith;1
3159;7243;Sol De Mayo (Pdo. Navarro);1
3160;2709;Sol De Mayo (Pdo. Rojas);1
3161;1611;Solana Del Monte;1
3162;7151;Solanet;1
3163;2764;Solis;1
3164;1741;Speratti;1
3165;7163;Speroni;1
3166;8103;Spurr;1
3167;7536;Stegman;1
3168;6508;Stroeder;1
3169;6708;Sucre;1
3170;6612;Suipacha;1
3171;6401;Sunblad;1
3172;1766;Tablada;1
3173;1766;Tablada Estafeta Nº2;1
3174;2743;Tacuari;1
3175;7114;Taillade;1
3176;7633;Tamangueyu;1
3177;2700;Tambo Nuevo;1
3178;7000;Tandil;1
3179;7000;Tandil Estafeta Nº1;1
3180;7000;Tandil Estafeta Nº2;1
3181;7000;Tandil Estafeta Nº3;1
3182;7000;Tandil Estafeta Nº4;1
3183;7000;Tandil Estafeta Nº5;1
3184;7303;Tapalque;1
3185;1770;Tapiales;1
3186;6721;Tatay;1
3187;7021;Tedin Uriburu;1
3188;7530;Tejo (Galera);1
3189;1834;Temperley;1
3190;1834;Temperley Estafeta Nº1;1
3191;1834;Temperley Estafeta Nº2;1
3192;1834;Temperley Estafeta Nº3;1
3193;1834;Temperley Estafeta Nº6;1
3194;1834;Temperley Estafeta Nº7;1
3195;1661;Teniente Agneta (Apeadero Fcgu);1
3196;7401;Teniente Coronel Miñana;1
3197;1661;Teniente Gral. Ricchieri;1
3198;8144;Teniente Origone;1
3199;1688;Tesei;1
3200;6343;Thames;1
3201;1648;Tigre;1
3202;1648;Tigre Estafeta Nº1;1
3203;1648;Tigre Estafeta Nº2;1
3204;6457;Timote;1
3205;6457;Timote Estafeta Nº1;1
3206;7163;Tio Domingo;1
3207;2754;Todd;1
3208;7267;Toldos Viejos;1
3209;1900;Tolosa;1
3210;1900;Tolosa Este;1
3211;6601;Tomas Jofre;1
3212;1633;Tomas Santa Coloma (Apeadero Fcgu);1
3213;7101;Tordillo;1
3214;8160;Tornquist;1
3215;1635;Toro;1
3216;6703;Torres;1
3217;1667;Tortuguitas;1
3218;6400;Trenque Lauquen;1
3219;6400;Trenque Lauquen Estafeta Nº1;1
3220;6231;Tres Algarrobos;1
3221;7500;Tres Arroyos;1
3222;7500;Tres Arroyos Estafeta Nº1;1
3223;7500;Tres Arroyos Estafeta Nº2;1
3224;7500;Tres Arroyos Estafeta Nº3;1
3225;1649;Tres Bocas;1
3226;8183;Tres Cuervos;1
3227;6443;Tres Lagunas;1
3228;6409;Tres Lomas;1
3229;8162;Tres Picos;1
3230;6727;Tres Sargentos;1
3231;6053;Trigales;1
3232;1806;Tristan Suarez;1
3233;6071;Triunvirato;1
3234;6407;Tronge;1
3235;6501;Tropezon (Pdo. 9 De Julio);1
3236;1664;Trujui;1
3237;1834;Turdera;1
3238;6721;Tuyuti;1
3239;7151;Udaquiola;1
3240;7609;Unidad Turistica Miramar;1
3241;1804;Union Ferroviaria;1
3242;1657;Union Tranviarios;1
3243;6551;Unzue;1
3244;6553;Urdampilleta;1
3245;1815;Uribelarrea;1
3246;2718;Urquiza;1
3247;2701;Usina Aguas Corrientes;1
3248;2764;Vagues;1
3249;6667;Valdez;1
3250;1822;Valentin Alsina;1
3251;1822;Valentin Alsina Estafeta Nº1;1
3252;1822;Valentin Alsina Estafeta Nº2;1
3253;6401;Valentin Gomez;1
3254;7630;Valenzuela Anton;1
3255;7167;Valeria De Mar;1
3256;6557;Vallimanca;1
3257;7301;Vaña;1
3258;7519;Vasquez;1
3259;7118;Vecino;1
3260;6030;Vedia;1
3261;7003;Vela;1
3262;7305;Velloso;1
3263;8117;Venancio;1
3264;7135;Vergara;1
3265;1917;Veronica;1
3266;8180;Viboras;1
3267;7612;Vivorata;1
3268;1611;Vicealmirante E. Montes;1
3269;1808;Vicente Casares;1
3270;1638;Vicente Lopez;1
3271;7300;Vicente Pereda;1
3272;1644;Victoria;1
3273;6411;Victorino De La Plaza;1
3274;1915;Vieytes;1
3275;7208;Vilela;1
3276;1657;Villa 11 De Septiembre;1
3277;1607;Villa Adelina;1
3278;1607;Villa Adelina Estafeta Nº1;1
3279;1607;Villa Adelina Estafeta Nº2;1
3280;1607;Villa Adelina Estafeta Nº3;1
3281;1607;Villa Adelina Estafeta Nº4;1
3282;1816;Villa Adriana;1
3283;1629;Villa Agueda;1
3284;1900;Villa Alba;1
3285;1628;Villa Albertina;1
3286;1925;Villa Albino;1
3287;6471;Villa Aldeanita;1
3288;2800;Villa Angus;1
3289;1888;Villa Argentina (Florencio Varela, Pdo. Florencio Varela);1
3290;1878;Villa Argentina (Quilmes, Pdo.Quilmes);1
3291;1878;Villa Augusta;1
3292;1888;Villa Aurora;1
3293;1923;Villa Azul;1
3294;1653;Villa Ballester;1
3295;1653;Villa Ballester Estafeta Nº1;1
3296;1653;Villa Ballester Estafeta Nº2;1
3297;1653;Villa Ballester Estafeta Nº3;1
3298;1653;Villa Ballester Estafeta Nº4;1
3299;1682;Villa Barbosa;1
3300;1825;Villa Barcelo;1
3301;1874;Villa Barilari;1
3302;1665;Villa Barrio Altube;1
3303;1832;Villa Barrio Arca;1
3304;1832;Villa Barrio Laprida;1
3305;7540;Villa Belgrano (Cnel. Suarez, Pdo. Cnel. Suarez);1
3306;6000;Villa Belgrano (Junin, Pdo.Junin);1
3307;1828;Villa Benquez;1
3308;1650;Villa Bernardo Monteagudo;1
3309;1825;Villa Besada;1
3310;1650;Villa Billnghurst;1
3311;1650;Villa Bonich;1
3312;1650;Villa Bonich Estafeta Nº1;1
3313;1682;Villa Bosch;1
3314;6471;Villa Branda;1
3315;1888;Villa Brown;1
3316;8000;Villa Buenos Aires;1
3317;1629;Villa Buide;1
3318;1826;Villa Cabral;1
3319;7005;Villa Cacique;1
3320;1847;Villa Calzada;1
3321;1822;Villa Caraza;1
3322;6555;Villa Carola;1
3323;7505;Villa Carucha;1
3324;1870;Villa Castellino;1
3325;1925;Villa Catela;1
3326;1772;Villa Celina;1
3327;1772;Villa Celina Estafeta Nº1;1
3328;1772;Villa Celina Estafeta Nº2;1
3329;1828;Villa Centenario (Pdo. Lomas De Zamora);1
3330;2700;Villa Centenario (Pergamino, Pdo. Pergamino);1
3331;8000;Villa Cerrito;1
3332;1657;Villa Ciudad Jardin El Libertador;1
3333;1684;Villa Ciudad Jardin Lomas Del Palomar;1
3334;1886;Villa Clara;1
3335;1651;Villa Concepcion;1
3336;7607;Villa Copacabana;1
3337;1874;Villa Corina;1
3338;1650;Villa Chacabuco;1
3339;2718;Villa Dafonte;1
3340;1714;Villa De Las Naciones;1
3341;1613;Villa De Mayo;1
3342;1669;Villa Del Carmen (Del Viso, Pdo. Gral. Sarmiento);1
3343;1646;Villa Del Carmen (San Fernando, Pdo. San Fernando);1
3344;8109;Villa Del Mar;1
3345;1888;Villa Del Plata;1
3346;8000;Villa Delfina;1
3347;2930;Villa Depietri;1
3348;1925;Villa Detry;1
3349;1878;Villa Deya;1
3350;1822;Villa Diamante;1
3351;6500;Villa Diamantina;1
3352;7630;Villa Diaz Velez;1
3353;8000;Villa Domingo Pronsato;1
3354;1874;Villa Dominico;1
3355;1874;Villa Dominico Estafeta Nº1;1
3356;1874;Villa Dominico Estafeta Nº2;1
3357;1704;Villa Don Bosco;1
3358;1759;Villa Dorrego;1
3359;1828;Villa Economia;1
3360;1870;Villa Echenagucia;1
3361;1826;Villa Eden Argentino;1
3362;1878;Villa Elena (Quilmes, Pdo. Quilmes);1
3363;8512;Villa Elena (Villalonga, Pdo. Patagones);1
3364;1894;Villa Elisa;1
3365;1894;Villa Elisa Estafeta Nº1;1
3366;1894;Villa Elisa Estafeta Nº2;1
3367;1828;Villa Elvira (Banfield, Pdo.Lomas De Zamora);1
3368;1900;Villa Elvira (La Plata, Pdo.La Plata);1
3369;1746;Villa Escobar;1
3370;1878;Villa Esmeralda;1
3371;1884;Villa España;1
3372;6712;Villa Espil;1
3373;2914;Villa Estacion Ramallo;1
3374;1888;Villa Estanislao S. Zeballos;1
3375;6706;Villa Flandria;1
3376;1878;Villa Florentino Ameghino;1
3377;8000;Villa Floresta;1
3378;2800;Villa Fox;1
3379;6058;Villa Francia (Cnel. Granada, Pdo.Gral.Pinto);1
3380;6706;Villa Francia (Villa Flandria, Pdo.Lujan);1
3381;1834;Villa Galicia (Pdo.Lomas De Zamora);1
3382;7000;Villa Galicia (Tandil, Pdo.Tandil);1
3383;1907;Villa Garibaldi;1
3384;7165;Villa Gesell;1
3385;7165;Villa Gesell Estafeta Nº1;1
3386;7165;Villa Gesell Estafeta Nº2;1
3387;7165;Villa Gesell Estafeta Nº3;1
3388;7165;Villa Gesell Estafeta Nº4;1
3389;7165;Villa Gesell Estafeta Nº5;1
3390;7165;Villa Gesell Estafeta Nº6;1
3391;1886;Villa Giambruno;1
3392;1713;Villa Gobernador Udaondo;1
3393;1713;Villa Gobernador Udaondo Estafeta Nº1;1
3394;1713;Villa Gobernador Udaondo Estafeta Nº2;1
3395;1713;Villa Gobernador Udaondo Estafeta Nº3;1
3396;1804;Villa Golf;1
3397;1875;Villa Gonnet;1
3398;1648;Villa Gradalli;1
3399;8101;Villa Gral. Arias;1
3400;1653;Villa Gral. Jose Tomas Guido;1
3401;1888;Villa Gral. Manuel Caraballo;1
3402;1828;Villa Gral. San Martin (Banfield, Pdo.Lomas De Zamora);1
3403;1888;Villa Gral. San Martin (Florencio Varela, Pdo.F.Varela);1
3404;1742;Villa Gral. Zapiola;1
3405;1714;Villa Grand Bourg;1
3406;1804;Villa Guillermina;1
3407;8101;Villa Harding Green;1
3408;1836;Villa Henz;1
3409;8101;Villa Herminia;1
3410;2901;Villa Hermosa;1
3411;1655;Villa Hidalgo;1
3412;1889;Villa Hudson;1
3413;1874;Villa Hue;1
3414;1822;Villa Ilasa;1
3415;1832;Villa Independencia (Pdo. Lomas De Zamora);1
3416;1923;Villa Independencia (Villa Azul, Pdo. Berisso);1
3417;1824;Villa Industriales;1
3418;1752;Villa Insuperable;1
3419;8126;Villa Iris;1
3420;1714;Villa Irupe;1
3421;8000;Villa Italia (Bahia Blanca, Pdo. Bahia Blanca);1
3422;7000;Villa Italia (Tandil, Pdo.Tandil);1
3423;1874;Villa Ite;1
3424;1822;Villa Jardin;1
3425;1702;Villa Jose Ingenieros;1
3426;1655;Villa Jose Leon Suarez;1
3427;1655;Villa Jose Leon Suarez Estafeta Nº1;1
3428;1655;Villa Jose Leon Suarez Estafeta Nº2;1
3429;1655;Villa Jose Leon Suarez Estafeta Nº3;1
3430;1655;Villa Jose Leon Suarez Estafeta Nº4;1
3431;1884;Villa Julia;1
3432;1625;Villa La Chechela;1
3433;1888;Villa La Delicia;1
3434;1881;Villa La Florida;1
3435;1884;Villa La Lucila;1
3436;1648;Villa La Ñata;1
3437;1834;Villa La Paz;1
3438;1834;Villa La Perla;1
3439;1878;Villa La Rosa;1
3440;1722;Villa Lago Del Bosque;1
3441;1773;Villa Lamadrid;1
3442;1655;Villa Lanzoni;1
3443;1643;Villa Larga;1
3444;1878;Villa Las Rosas;1
3445;1617;Villa Las Tunas;1
3446;8109;Villa Laura (Punta Alta, Pdo. Cnel. De Marina L. Rosales);1
3447;1847;Villa Laura (Rafael Calzada, Pdo.Alte.Brown);1
3448;2946;Villa Leandra;1
3449;1714;Villa Leon;1
3450;2761;Villa Lia;1
3451;1650;Villa Libertad;1
3452;8000;Villa Libres;1
3453;1657;Villa Loma Hermosa;1
3454;1888;Villa Lopez Romero;1
3455;8000;Villa Loreto;1
3456;1884;Villa Lucila;1
3457;1878;Villa Lujan;1
3458;1754;Villa Luzuriaga;1
3459;1672;Villa Lynch Estafeta Nº1;1
3460;1672;Villa Lynch (Pdo. Gral. San Martin);1
3461;6553;Villa Lynch (Urdampilleta, Pdo. Bolivar);1
3462;1768;Villa Madero;1
3463;1768;Villa Madero Estafeta Nº1;1
3464;1768;Villa Madero Estafeta Nº2;1
3465;1773;Villa Madrid;1
3466;1716;Villa Magdalena;1
3467;8109;Villa Maio;1
3468;1650;Villa Maipu;1
3469;1650;Villa Maipu Estafeta Nº1;1
3470;1744;Villa Malaver;1
3471;8185;Villa Margarita;1
3472;1657;Villa Maria De Los Remedios De Escalada;1
3473;6628;Villa Maria (Cnel. Segui, Pdo. Alberti);1
3474;1878;Villa Maria (Quilmes, Pdo. Quilmes);1
3475;1603;Villa Martelli;1
3476;1682;Villa Martin Coronado;1
3477;1888;Villa Martin Fierro;1
3478;1661;Villa Maside;1
3479;2800;Villa Massoni;1
3480;1678;Villa Matheu;1
3481;1885;Villa Matilde;1
3482;6000;Villa Mayor;1
3483;6343;Villa Maza;1
3484;1870;Villa Mercado;1
3485;1678;Villa Mercedes Tomasa De San Martin Y Escalada;1
3486;1884;Villa Mitre;1
3487;1870;Villa Modelo;1
3488;7318;Villa Monica (Hinojo, Pdo. Olavarria);1
3489;1888;Villa Monica (Pdo.Florencio Varela);1
3490;1678;Villa Monroe;1
3491;1744;Villa Monsegur;1
3492;6625;Villa Moquehua;1
3493;8000;Villa Nocito;1
3494;1878;Villa Nueva (Pdo.Quilmes);1
3495;1858;Villa Numancia;1
3496;1874;Villa Nuñez;1
3497;8000;Villa Obrera;1
3498;8000;Villa Olga;1
3499;1884;Villa Olivero;1
3500;6000;Villa Ortega;1
3501;6628;Villa Ortiz;1
3502;2701;Villa Otero;1
3503;1856;Villa Paris;1
3504;1838;Villa Parish Robertson;1
3505;1678;Villa Parque;1
3506;6000;Villa Penotti;1
3507;1870;Villa Pobladora;1
3508;1826;Villa Pompeo;1
3509;1900;Villa Ponzatti;1
3510;1923;Villa Porteña;1
3511;1870;Villa Porvenir;1
3512;6703;Villa Preceptor Manuel Cruz;1
3513;2700;Villa Progreso (Pergamino, Pdo.Pergamino);1
3514;2705;Villa Progreso (Rojas, Pdo.Rojas);1
3515;1674;Villa Raffo;1
3516;2914;Villa Ramallo;1
3517;1834;Villa Ratti;1
3518;1885;Villa Real;1
3519;1752;Villa Rebasa;1
3520;1828;Villa Recreo;1
3521;1773;Villa Riachuelo;1
3522;8146;Villa Rio Chico;1
3523;1676;Villa Risso;1
3524;1832;Villa Rita;1
3525;1900;Villa Rivera;1
3526;1631;Villa Rosa;1
3527;8103;Villa Rosas;1
3528;6705;Villa Ruiz;1
3529;6101;Villa Saboya;1
3530;1674;Villa Saenz Peña;1
3531;1674;Villa Saenz Peña Estafeta Nº1;1
3532;1674;Villa Saenz Peña Estafeta Nº2;1
3533;1765;Villa San Alberto (Isidro Casanova, Pdo.La Matanza);1
3534;6720;Villa San Alberto (Pdo. San Andres De Giles);1
3535;1651;Villa San Andres;1
3536;1651;Villa San Andres Estafeta Nº1;1
3537;8185;Villa San Antonio;1
3538;1923;Villa San Carlos (Berisso, Pdo.Berisso);1
3539;1888;Villa San Carlos (Villa Gral. M. Caraballo, Pdo.F.Varela);1
3540;6476;Villa San Esteban;1
3541;1884;Villa San Francisco;1
3542;2743;Villa San Jose;1
3543;1888;Villa San Luis;1
3544;7203;Villa San Pedro;1
3545;1888;Villa San Roque;1
3546;8000;Villa Sanchez Elia;1
3547;2740;Villa Sanguinetti;1
3548;1761;Villa Santa Julia;1
3549;1629;Villa Santa Maria;1
3550;1888;Villa Santa Rosa;1
3551;1759;Villa Santina;1
3552;1676;Villa Santos Lugares;1
3553;6511;Villa Sanz;1
3554;2930;Villa Sarita;1
3555;1834;Villa Sastre;1
3556;6235;Villa Sauze;1
3557;1759;Villa Scasso;1
3558;6403;Villa Sena;1
3559;8103;Villa Sierra;1
3560;1884;Villa Sol;1
3561;8000;Villa Soldati;1
3562;1888;Villa Susana;1
3563;6000;Villa Talleres;1
3564;1676;Villa Talleres Alianza;1
3565;2944;Villa Teresa;1
3566;1776;Villa Transradio;1
3567;6000;Villa Triangulo;1
3568;1834;Villa Turdera;1
3569;1757;Villa Union;1
3570;1773;Villa Urbana;1
3571;1625;Villa Vallier;1
3572;1888;Villa Vatteone;1
3573;1629;Villa Verde;1
3574;7600;Villa Vignolo;1
3575;6000;Villa York;1
3576;1651;Villa Zagala;1
3577;6740;Villafañe;1
3578;2930;Villaigrillo;1
3579;8512;Villalonga;1
3580;7225;Villanueva (Pdo. Gral. Paz);1
3581;1731;Villars;1
3582;2754;Viña;1
3583;1763;Virrey Del Pino;1
3584;1646;Virreyes;1
